Divisao;Unidade;Código Cliente;Projeto Financeiro;Mês base;Dono de Carteira;Segmento
KP66;QC1605;431650;177081;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP66;QC1606;347985;176078;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;B101;358335;172462;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;B102;358596;172296;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;CO0101;406103;178712;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP72;T118;360460;173411;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;V103;358357;172468;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP92;C105;353221;169375;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;C112;353531;169326;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;C115;353464;169635;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;D109;353688;169495;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;E110;357085;171290;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;G115;353581;169497;30/04/2024;ASSESSORIA TW - DULCE;AF
KP92;H110;353498;169461;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;I123;353499;169285;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP92;J111;387631;176422;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP92;K134;353410;169489;30/04/2024;ASSESSORIA TW - DULCE;AF
KP92;L127;353222;169303;30/04/2024;COBRANÇA INTERNA - NAYARA;Amigavel
KP92;M133;354036;169820;30/04/2024;ASSESSORIA TW - GUILHERME;AF
KP92;M141;353416;169278;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;O116;353495;169400;30/04/2024;COBRANÇA INTERNA - LUIZ;Preventivo
KP92;O124;363623;177422;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
KJ32;OB101;409413;180487;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;OB108;430458;183791;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;PA105;424155;181591;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
KJ32;PA106;429670;183567;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;PB102;423986;181576;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;QA102;429478;183483;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;QA106;429581;183593;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;QB103;413991;180605;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;QB105;424125;181755;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;QB108;409369;180592;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;RA101;426116;182319;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;SB102;254955;182794;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;TB105;409758;181427;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;UB104;409697;180677;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;VA104;411819;180699;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;W103;423939;181499;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;WA102;409345;180442;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;X104;409606;180675;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;XA105;426210;182352;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;XB102;426769;182660;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;Y101;409757;180572;30/04/2024;ASSESSORIA TW - GUILHERME;AF
KJ32;YA102;409724;180615;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;YA104;410225;181243;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;YA107;409338;181051;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ32;Z101;426414;182505;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KJ32;ZB107;409409;180470;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ62;C205;387541;176264;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KJ62;C213;46076;178902;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KJ62;C220;387726;176447;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ62;E207;317034;176266;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ62;E214;387561;176269;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ62;E215;359809;176402;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;B115;360664;173729;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
KP72;CO0102;406104;178713;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP72;CO0103;406105;178714;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KP72;D106;360843;173857;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;E112;360704;173742;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;E117;362664;174747;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP72;F108;362843;176906;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;G109;426590;172658;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP72;S107;406103;179606;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP72;V102;358357;172544;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP72;V105;360102;173610;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;C111;353551;169304;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;D106;353247;169574;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
KP92;D120;353251;169619;30/04/2024;ASSESSORIA - VM RECOVERY;AF
KP92;E105;386364;175935;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;E109;353445;169575;30/04/2024;ASSESSORIA - VM RECOVERY;AF
KP92;G114;353263;169460;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KP92;H105;353240;169290;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP92;I115;353412;169325;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP92;J104;391319;177073;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;L108;354321;169965;30/04/2024;COBRANÇA INTERNA - LUIZ;Amigavel
KP92;M134;353597;169598;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;N118;353393;169699;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP92;N119;353235;169391;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;N142;353232;169411;30/04/2024;ASSESSORIA - VM RECOVERY;AF
KP92;P102;403038;177447;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;P129;391670;177103;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;R116;399682;177426;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;R117;353369;169614;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A12;407166;179177;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A14;407221;179299;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;AA01;424065;181644;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA02;424065;181641;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA09;424065;181912;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA12;424065;181629;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA13;424065;181628;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;B06;407047;179146;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;B11;407031;179278;30/04/2024;ASSESSORIA TW - GUILHERME;Em Dia
KQ12;D07;407478;179624;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;D09;406965;179234;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;D10;407016;179225;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E06;407276;179197;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E09;277055;179532;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;F01;407017;179471;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;F02;407245;179238;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;F03;276827;179176;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;F09;426142;182323;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;F12;278021;179221;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;G02;423353;181235;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;G05;406957;179249;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;H01;427562;183031;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;H04;426835;182692;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KJ82;Q0101;409154;178595;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0204;405243;178385;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0210;404422;178426;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0212;406745;179079;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KJ82;Q0219;429615;178889;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0221;404470;178391;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0222;223698;178563;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0302;404937;178521;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0311;405240;178540;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0312;406688;179053;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
KP72;D105;361333;174692;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KP72;D129;358456;174015;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;F110;353514;169280;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
KP92;G118;353227;170045;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;I107;353440;169310;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;J106;391235;177027;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;J114;359964;173421;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;K128;353414;169277;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;L104;353241;169432;30/04/2024;ASSESSORIA - VM RECOVERY;AF
KP92;L134;354791;170275;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KP92;M104;353246;169271;30/04/2024;ASSESSORIA - VM RECOVERY;AF
KP92;M127;353839;169478;30/04/2024;COBRANÇA INTERNA - LUIZ;Preventivo
KP92;N113;353483;169388;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;R115;387738;177146;30/04/2024;COBRANÇA INTERNA - LUIZ;Amigavel
KQ12;A02;407239;179198;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;AA03;424065;181633;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA07;424065;181919;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA08;424065;181933;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA10;424065;181642;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA11;424065;181630;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KJ82;Q0313;404574;178553;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0315;405695;178488;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0321;404415;178446;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0327;251301;178588;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0329;423088;181197;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
KJ82;Q0336;408168;179954;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0407;404569;178456;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0412;404830;178594;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0413;404479;178333;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0421;404882;178480;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0428;404590;178579;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0501;351333;178318;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0505;404481;178334;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0507;404443;178326;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0511;195522;178536;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0519;404509;178424;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0527;404960;178549;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0528;404958;178637;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0532;406013;178639;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;B01;424177;181609;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;B04;48535;179385;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;B09;407182;179423;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;C03;407202;179295;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;C04;409787;180627;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;D04;407231;179335;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;D08;407430;179465;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;D11;407209;179201;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E01;407478;179623;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E03;407061;179142;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E04;429592;179389;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0602;405048;178475;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0603;409169;180412;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0612;347045;178443;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0613;406011;178706;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0614;406441;178873;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0620;430584;183908;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0636;406334;178813;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0639;197104;178535;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
KJ82;Q0640;407746;179660;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0701;407813;179658;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E05;407274;179133;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E08;407308;179311;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E12;407583;179517;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E15;407095;179208;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;E16;407478;179622;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;F10;407152;179265;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;G04;424031;181570;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;G06;424299;181729;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;H03;407128;179388;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;H05;57233;183076;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;H12;407512;179487;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;I01;407218;179200;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KQ12;I02;424001;181555;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;I05;424065;182328;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;J03;277520;179322;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;J05;407217;179282;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;J06;407071;179224;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;K19;407124;179652;30/04/2024;ASSESSORIA TW - GUILHERME;AF
KQ12;L05;424362;181744;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;M06;406994;179297;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;M09;407005;179229;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;M13;407147;179337;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;I10;407120;180641;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;I12;407233;179453;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;J07;407071;179139;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;K01;406986;179436;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;K04;407180;179220;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;K06;407094;179209;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;K07;430177;179603;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;K16;407093;179245;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;K18;407133;179131;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;M11;407647;179558;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;N08;86012;179258;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;N01;407160;179454;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;N06;277982;179125;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;N07;407077;179136;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;N09;407077;179207;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;N10;424014;181565;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
KQ12;O02;407223;179130;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O03;407122;179246;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O07;407100;179140;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O10;407102;179272;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;O19;407189;179417;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;P03;278734;179260;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KP92;P106;353930;169513;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KP92;P116;353571;177508;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
KP92;R124;391705;177145;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A01;407239;179284;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A03;406947;179240;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A05;56675;180000;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;A06;407281;179264;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A07;407194;179321;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;A08;407194;179326;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KQ12;A11;407306;179291;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;P07;407438;179830;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;Q07;426241;182436;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;Q09;407419;179457;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;Q11;407227;179293;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;Q12;407227;179380;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R01;406949;179508;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R03;407021;179231;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R08;309257;179371;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R12;407205;179121;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R14;407024;179239;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R15;407024;179279;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0702;405910;178601;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0705;424245;181684;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0713;404473;178582;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0736;427238;182879;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0801;404916;179659;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
KJ82;Q0807;424054;181673;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0811;423613;181357;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0812;404592;178554;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0815;404576;178455;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0821;404451;178646;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
KJ82;Q0834;424253;181855;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0902;408186;179861;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0906;429399;183417;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0912;405245;178567;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0913;405245;178566;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0916;405408;178512;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KJ82;Q0918;405940;178592;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0919;405452;178520;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
KJ82;Q0921;405431;178306;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0929;404946;178543;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q0934;429625;183539;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1010;404530;178527;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1012;406512;178944;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
KJ82;Q1013;405888;178634;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1021;406423;178869;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1023;404994;178375;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1102;406792;179063;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1112;405411;178476;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1114;404536;178340;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KJ82;Q1123;425990;182246;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
KQ12;O05;407049;179341;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O14;414212;180667;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O18;407142;179126;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;O24;407141;179387;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;P02;416357;179252;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;P09;407075;179283;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;Q08;407053;179149;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R02;406949;179507;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R06;406980;179287;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R09;407198;179219;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R16;407309;179475;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;R17;407309;179472;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;S02;407107;179183;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;S03;407170;179196;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
KQ12;S10;407348;179498;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
KQ12;S16;407135;179135;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;S18;407166;179181;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;S19;407166;179162;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;S23;407296;179267;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;U09;409591;180558;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;U10;407433;179329;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;U17;407167;180612;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;A15;407063;179304;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
KQ12;AA04;424065;181632;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA05;424065;181643;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;AA06;424065;181631;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
KQ12;B08;276827;179120;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
