Divisao;Unidade;Código Cliente;Projeto Financeiro
M092;M07;387820;176440
M092;M14;349872;167080
M092;M17;348514;166187
M092;N21;352647;168939
M092;O06;353061;169170
M092;O07;352935;169165
M092;O14;352979;169138
M092;P18;363732;176883
M092;Q18;349427;166777
M092;Q19;347871;165747
M092;S01;344847;163357
M092;T03;350859;167648
M092;X03;347337;176412
M092;X06;352976;169114
M092;X07;352466;168930
M092;X12;345766;164103
M092;X14;352777;169007
M092;Y14;352840;169164
M092;Y15;352899;169090
M092;AB04;350238;167184
M092;AD13;275028;167660
M092;AE05;246034;84573
M092;AF07;406890;181193
M092;AG10;345675;164035
M092;AG12;348631;166271
M092;AH22;350634;167433
M092;AI12;352465;168746
M092;AI24;349730;166937
M092;AI25;246321;166953
M092;AI35;347913;165778
M092;AJ11;352842;169032
M092;AK01;349545;166828
M092;AK07;345331;163771
M092;AL14;346873;165155
M092;AM10;387677;176444
M092;AP16;350243;167235
M092;AP20;350862;167635
M092;AP30;350783;167582
M092;AQ19;350531;167408
M092;AQ27;275984;167739
M092;AQ28;351734;168251
M092;AQ31;352054;168246
M092;AT02;363732;181192
M152;A301;351188;168948
M152;A305;346184;164409
M152;A307;243636;82511
M152;B308;351649;167943
M152;F316;339941;97910
M152;F324;407806;179704
M152;G301;243514;82403
M152;G315;258687;94511
M152;H313;345892;164206
M152;I309;347852;165735
M822;A401;349755;166946
M822;A407;306029;163387
M822;B402;277002;108928
M822;B403;277002;108589
M822;B404;67294;109545
M822;C401;235796;108420
M822;C409;276744;108421
M822;D402;278780;110012
M822;D403;278780;110014
M822;D404;55847;172244
M822;D405;345462;163865
M822;D409;277854;109234
M822;D410;286313;115499
M822;E407;285840;115115
M822;E413;346407;164569
M822;E414;345888;164203
M822;F405;293199;120871
M822;F415;280886;111543
M822;G401;204672;164009
M822;G402;204672;164012
M822;G406;350912;167755
M822;G411;345884;164201
M822;G413;348676;166304
M822;G415;309481;134122
M822;G416;408115;179812
M822;G417;354671;170249
M822;H405;371174;165393
M822;H418;300178;126388
M822;I403;277021;108603
M822;J406;350295;167263
M822;J413;348239;166006
M822;J416;346076;164330
M822;K406;350853;167629
M822;K411;302573;128397
M822;K412;204672;164010
M822;L403;277089;108657
M822;L404;277089;108658
M822;L410;281943;112230
M822;L411;281943;112130
M822;L413;347052;165300
M822;N405;346639;164719
M822;N406;346911;165055
M822;N407;347928;165788
M822;N408;348006;165837
M822;N409;204672;164013
M822;N414;348121;165925
M822;N415;348123;165926
M822;O407;277848;109229
M822;O408;277106;108667
M822;O409;277106;108679
M822;O410;278827;110058
M822;O411;276998;108698
M822;O415;277140;108702
M822;O416;277140;108707
M822;O420;276928;108540
M822;O421;276932;108545
M822;P408;243622;109394
M822;P413;346187;164411
M822;P420;348335;166077
M822;P421;276937;108548
M822;P422;345886;164202
M822;Q401;279738;110736
M822;Q403;352994;169153
M822;Q407;285789;115077
M822;Q408;276943;108553
M822;Q413;346522;164654
M822;Q419;276946;108555
M822;R407;289743;118238
M822;S407;349403;166783
M822;S408;351080;167735
M822;S413;277151;108710
M822;U411;350919;166476
M822;U413;277711;109120
M822;W401;352441;168769
M822;W402;276996;108584
M822;W407;290729;119014
M822;W408;300598;126700
M822;W410;285787;115075
M822;W411;276898;108521
M822;W414;277673;109094
M822;X403;277025;110933
M822;X404;13099;166659
M822;X409;347906;165773
M822;Y401;348650;166282
M822;Y402;275317;121458
M822;Y404;295349;122500
M822;Y409;408082;179773
M822;Z401;348060;165888
M822;Z411;347926;165785
M822;Z412;347057;165304
M822;Z413;348054;165881
M822;Z424;347032;165152
M822;AA412;278829;110253
M822;AA413;278829;110189
M822;AA416;348032;165859
M822;AB405;276998;108585
M822;AB406;348371;166099
M822;C0802;263050;115913
M822;C0803;263049;115062
M822;C0804;409171;180340
M822;C0807;277848;109232
M822;C0816;390116;176963
M822;C0817;67222;176939
M822;C0818;67222;176940
M192;A101;275172;107217
M192;A109;353202;169344
M192;A110;347094;168881
M192;B103;335867;156023
M192;B104;387283;176106
M192;C109;357063;171246
M192;F113;347892;165762
M192;F114;351318;167848
M192;F115;352626;168807
M192;F116;324812;146858
M192;F118;350313;167277
M192;F121;273414;179236
M192;F122;360086;179288
M192;G114;351013;167681
M192;G115;350866;167634
M192;G119;321605;144199
M192;G122;346898;165048
M192;H110;349776;166958
M192;H112;358751;172519
M192;H122;345444;163855
M192;H123;292864;120576
M192;H124;360086;176987
M192;I101;353186;169346
M192;I108;352626;169169
M192;I109;347176;165309
M192;I110;347232;165369
M192;I112;272512;169875
M192;I114;344071;162792
M192;I115;347094;165383
M192;K101;348543;166212
M192;K107;347680;165616
M192;K108;273106;169181
M192;K109;387164;176107
M192;L112;350431;167307
M192;N104;360086;175973
M192;N107;273414;176137
M192;N108;272512;177003
M192;N109;389247;176969
M192;N110;338631;158201
M192;N111;353690;169409
M192;N112;353083;169252
M192;N113;349719;167355
M192;N114;348543;169175
M192;O108;360618;181507
M192;O113;355268;170463
M192;O114;307044;132110
M192;O115;350223;167144
M192;O116;326475;148168
M192;P111;350666;177514
M192;P112;353920;169658
M192;Q105;350666;167524
M192;Q106;309630;134493
M192;R101;353115;169247
M192;R104;293729;168150
M192;R105;306396;131544
M192;R107;351008;167699
M192;R108;360086;177502
M192;R111;308339;133149
M192;R114;272496;169874
M192;R117;352626;169168
M192;R118;353070;169180
M192;R119;353070;169179
M192;R120;353070;169176
M192;R121;353084;169177
M192;R122;349761;166988
M192;R123;334286;154759
M192;R124;321440;154746
M192;R125;274766;169174
M192;R126;306393;131542
M192;S101;308339;165173
M192;S104;313838;137740
M192;S105;333659;154213
M192;S112;353060;169182
M192;S114;346450;169360
M192;S118;353203;169347
M192;S119;353205;169410
M192;S120;292864;169414
M192;S123;350754;169221
M192;S124;307804;169420
M192;S125;347999;165833
M192;S126;272085;144314
M192;T101;352890;169021
M192;T109;344886;163444
M192;T110;352882;169172
M192;T112;353606;169648
M192;T113;272496;169628
M192;T114;353606;169782
M192;T117;353606;169781
M192;T119;272835;169402
M192;T124;347031;165336
M192;T126;352773;168955
M192;U102;322000;144525
M192;U105;321796;144366
M192;U110;353920;169657
M192;U111;281239;169791
M192;U122;281239;169776
M192;U124;407364;179307
M192;U128;272615;147554
M192;V103;322759;145168
M192;V107;319994;142860
M192;V108;319994;167801
M192;V109;357843;171792
M192;V111;353606;170034
M192;V115;357843;171793
M192;V116;357843;171794
M192;V117;357843;171795
M192;V118;357843;171796
M192;V119;357843;171797
M192;V122;353888;169661
M192;V123;357843;171798
M192;V126;346648;164721
M192;W102;346446;164592
M192;W103;317108;140506
M192;W111;357282;171358
M192;W114;319182;169851
M192;W115;354179;169775
M192;W116;328100;169876
M192;X110;353918;169656
M192;X113;352895;169033
M192;X114;346448;164593
M192;X116;341745;160721
M192;Y101;349799;166984
M192;Y103;281239;169794
M192;Y106;357843;171799
M192;Y107;357843;171800
M192;Y108;357843;171801
M192;Y109;354189;169774
M192;Y110;357843;171802
M192;Y111;357843;171803
M192;Y112;357843;171804
M192;Y113;357843;171805
M192;Y114;357843;171806
M192;Y115;357843;171807
M192;Y116;357843;171808
M192;Y117;357843;171809
M192;Y118;357843;171810
M192;Y119;345444;169259
M192;Z119;349741;166947
M192;A203;357843;171755
M192;A211;357843;171754
M192;A212;357843;171759
M192;A213;357843;171761
M192;A214;357843;171763
M192;A215;357843;171764
M192;A217;357843;171766
M192;A218;357843;171769
M192;A219;357843;171770
M192;B202;357539;171457
M192;B210;424147;181582
M192;CO102;350204;167214
M192;CO103;350098;167166
M192;CO104;350174;167278
M192;CO105;272512;167693
M192;CO106;351027;167655
M192;CO108;276214;169853
M192;CO109;350628;167409
M192;CO110;391797;177126
M192;CO112;403692;177748
M192;CO113;403692;177747
M192;CO115;360108;178188
M192;CO201;357843;171780
M192;CO202;357843;171781
M192;CO208;324812;164649
M192;CO209;351097;167750
M192;CO210;353609;169345
M192;CO212;353832;169675
M192;CO214;350951;167666
M192;CO215;350954;167670
M192;CO216;350955;167671
M192;CO217;357843;171783
M192;CO218;357843;172020
M192;CO219;357843;171785
M192;CO301;362818;178993
M192;CO302;274766;177524
M192;CO303;403210;177530
M192;CO305;350368;167298
M192;CO306;350754;167689
M192;CO307;349920;167023
M192;CO308;296126;167195
M192;CO309;291430;169446
M192;CO402;362818;179117
M192;CO403;354105;179156
M192;CO404;354105;179157
M330;A03;343249;162031
M330;A05;318462;141578
M330;B02;318285;141444
M330;B03;318460;141577
M330;B04;321746;144312
M330;B06;322912;145285
M330;B07;318793;142085
M330;B09;344803;163358
M330;B11;323637;145877
M330;B14;319780;142700
M330;C03;346062;164320
M330;C04;344038;162767
M330;C05;318994;142042
M330;D03;309468;134095
M330;D04;309469;134097
M330;D05;390030;176865
M330;D07;301301;139119
M330;D09;344837;163371
M330;D10;315413;139118
M330;D13;315396;139105
M330;D18;318895;141958
M330;E04;318916;141977
M330;E05;318916;141974
M330;E06;346840;165111
M330;E08;318972;142025
M330;E09;318868;141936
M330;E12;336363;156453
M330;E13;345272;163730
M330;E14;320609;163310
M330;E15;347121;165200
M330;E16;347324;165375
M330;E17;325442;147382
M330;F01;325679;147532
M330;F13;403671;177996
M330;F14;328257;149626
M330;F15;293395;121021
M330;F21;329711;150851
M330;F24;406433;178879
M330;F25;343352;162123
M330;F26;327157;148726
M330;G01;318914;141973
M330;G02;344072;162794
M330;G05;341811;160813
M330;G06;341811;160815
M330;G07;391233;177059
M330;G08;328016;149412
M330;G11;344824;163377
M330;G14;354861;170293
M330;H02;334318;154781
M330;H08;325738;147580
M330;H09;319129;142140
M330;H10;312992;139121
M330;H11;330353;151406
M330;H15;321661;147968
M330;H16;321661;150266
M330;I01;326525;148213
M330;I02;321572;144166
M330;I03;331617;152467
M330;I08;320612;143361
M330;I10;326911;150553
M330;I17;263234;98125
M330;J01;349290;166713
M330;J05;326472;148166
M330;J07;323661;145899
M330;J09;323991;146175
M330;J10;325783;147618
M330;J13;319071;142093
M330;J15;314758;138506
M330;J17;332834;153495
M330;J19;328168;149557
M330;J21;335996;156142
M330;J29;320281;143117
M330;K01;330396;151454
M330;K05;334135;154627
M330;K06;345726;164071
M330;K07;333071;153697
M330;K08;325757;147598
M330;K09;325681;147533
M330;K10;327043;148643
M330;K15;348172;165960
M330;K17;266803;167020
M330;L02;352973;169116
M330;L03;332204;152987
M330;L06;354546;170058
M330;M02;326253;147975
M330;M04;320282;143118
M330;M08;240922;80837
M330;M09;348682;166310
M330;M11;326298;148013
M330;N01;346042;164307
M330;N05;326365;148078
M330;N06;326301;148015
M330;N08;318796;141868
M330;N09;332097;152904
M330;N10;279653;138545
M330;N11;333870;154389
M330;O02;291973;140280
M330;O05;347054;165302
M330;O10;306033;139134
M330;O12;350971;167626
M330;O14;323248;145545
M330;O15;323667;145904
M330;O17;334632;155062
M330;P01;318976;142030
M330;P02;335994;156141
M330;P05;335504;155727
M330;P06;319002;142047
M330;P07;335407;155644
M330;P11;318889;141954
M330;P12;318483;141595
M330;P13;344046;162772
M330;P14;324281;146443
M330;P15;325316;147599
M330;Q02;328051;149438
M330;Q03;323645;145887
M330;Q04;321570;144165
M330;Q07;314644;139113
M330;Q08;314644;138421
M330;Q12;321510;144114
M330;R02;348831;166406
M330;R03;318289;141447
M330;R05;326295;150874
M330;R06;325744;147587
M330;R07;318446;141568
M330;R08;318453;141573
M330;R13;348955;166490
M330;R14;328017;149413
M330;R18;405922;178630
M330;R20;326945;148555
M330;R21;328107;149496
M330;R22;325148;147125
M330;S01;305292;130629
M330;S14;334361;154821
M330;S15;326741;148385
M330;S18;354611;170096
M330;S23;346926;165065
M330;S25;241227;80704
M330;S27;323671;145909
M330;S28;347182;165241
M330;T02;344987;163513
M330;T13;355027;170449
M330;T15;354681;170158
M330;T16;344823;163386
M330;T17;322582;145016
M330;T30;328779;150079
M330;T31;328906;150180
M330;T32;355243;170458
M330;T33;353895;170134
M330;T34;352925;169098
M330;U02;318474;141588
M330;U03;348010;165840
M330;U06;325150;147127
M330;U07;318752;141826
M330;U08;322074;144593
M330;U09;326508;150577
M330;U10;331613;152465
M330;U11;333843;154360
M330;U12;318451;141572
M330;U14;351668;168096
M330;U15;333434;154023
M330;U16;344009;162750
M330;U21;406542;178915
M330;U22;328882;150158
M330;U23;329507;150683
M330;U24;328836;150125
M330;U27;318583;141681
M330;U28;329043;153501
M330;U29;344804;163391
M330;V01;335660;155835
M330;V02;356496;171083
M330;V03;333656;154211
M330;V04;403645;178145
M330;V05;339128;158648
M330;V06;391829;177412
M330;V07;339221;158748
M330;V08;403186;177532
M330;V10;266803;170244
M330;V11;343355;162125
M330;V12;352632;168806
M330;V13;354638;170135
M330;V17;325369;147326
M330;V18;351634;168282
M330;V21;318898;141961
M330;V24;324367;146509
M330;V25;391816;177439
M422;D09;272711;105398
M422;F03;272935;105578
M422;I10;352835;169016
M422;I11;272594;105296
M422;K06;236971;168342
M422;M03;334821;105334
M422;M05;236642;179782
M422;N15;272358;105109
M422;O05;272360;105111
M422;P16;272394;105142
M422;R13;344952;163486
M422;S21;345214;105230
M422;T23;295749;122804
KG92;A201;347249;165292
KG92;A202;344535;163179
KG92;A203;343218;162008
KG92;A205;324025;146213
KG92;A208;344086;162800
KG92;A210;363817;145708
KG92;B201;360401;166539
KG92;B202;348362;166094
KG92;B203;323793;146005
KG92;B204;323793;146004
KG92;B205;347846;165731
KG92;B207;347620;165573
KG92;B208;346510;164643
KG92;B209;345853;164179
KG92;B213;323568;145800
KG92;B215;351978;168307
KG92;B216;323457;145710
KG92;B218;324030;146217
KG92;D201;328255;149623
KG92;D202;345990;164277
KG92;D203;299038;172185
KG92;D205;323761;145979
KG92;D206;324161;163722
KG92;D207;323757;145975
KG92;D217;343214;162006
KG92;D218;342414;161386
KG92;F201;324037;146224
KG92;F202;351160;168398
KG92;F204;348598;166250
KG92;F205;348112;165920
KG92;F206;352804;168993
KG92;F207;350332;167276
KG92;F208;353615;169473
KG92;F209;350654;167410
KG92;G201;348916;166456
KG92;G202;345411;163837
KG92;G203;348343;166081
KG92;G205;348912;166453
KG92;G206;349038;166551
KG92;G207;324632;146720
KG92;G208;324634;146721
KG92;G213;323650;145893
KG92;G214;323449;145704
KG92;G215;289881;146347
KG92;H201;323500;145743
KG92;H205;356357;170849
KG92;H207;350749;172893
KG92;H208;355674;170635
KG92;I202;351520;168399
KG92;I204;335823;155981
KG92;I205;323763;145981
KG92;I206;345571;163952
KG92;I207;290358;165384
KG92;I208;348962;166494
KG92;I209;348944;166479
KG92;I210;349260;166643
KG92;I211;348609;166255
KG92;I213;348868;166430
KG92;I214;349685;166982
KG92;J203;350291;167404
KG92;J204;354848;170266
KG92;J205;354237;169913
KG92;J206;354237;169912
KG92;J207;354237;169906
KG92;J208;289881;170303
KG92;J209;354237;169905
KG92;J210;354237;169904
KG92;J211;345531;163922
KG92;J214;343381;162149
KG92;J216;323441;145694
KG92;J217;333201;153813
KG92;J218;345700;164049
KG92;J219;323512;145751
KG92;J220;326489;148181
KG92;J224;345528;163920
KG92;J225;323987;146172
KG92;K201;344294;162957
KG92;K202;289844;145760
KG92;K203;289844;145821
KG92;K204;350077;167044
KG92;K205;348890;166441
KG92;K206;345428;163846
KG92;K207;348920;166458
KG92;K208;350392;167741
KG92;K209;350176;167148
KG92;K210;351785;168332
KG92;K211;351620;168258
KG92;K212;403536;169855
KG92;K213;352377;168922
KG92;K214;350588;167510
KG92;K216;350432;167538
KG92;K217;344663;163281
KG92;K224;333492;154077
KG92;K227;333816;154337
KG92;K231;323511;145750
KG92;K232;324040;146227
KG92;K234;337808;157615
KG92;L202;323794;146006
KG92;L203;348359;166092
KG92;L204;324203;146387
KG92;L206;358950;172721
KG92;L207;341701;160678
KG92;L208;345863;164186
KG92;L209;323548;145856
KG92;L210;323548;145782
KG92;L211;347604;165560
KG92;L213;347474;165475
KG92;L214;323552;145787
KG92;L215;324387;146528
KG92;L217;345589;163969
KG92;L218;347301;165341
KG92;L220;362830;175568
KG92;L221;408360;180171
KG92;L222;363631;175047
KG92;L225;332838;153499
KG92;L226;357154;171476
KG92;L228;348528;166198
KG92;L229;348891;166442
KG92;L231;346632;164715
KG92;M201;349406;166822
KG92;M203;347844;165730
KG92;M204;348597;166249
KG92;M205;345234;163711
KG92;M206;357432;171429
KG92;M207;289758;172247
KG92;M208;357178;171446
KG92;M209;360985;173732
KG92;M210;352984;169407
KG92;M211;346022;164293
KG92;M212;352620;169096
KG92;M214;351505;168415
KG92;M215;345009;163524
KG92;N201;357257;171399
KG92;N202;358931;172610
KG92;N207;357429;171507
KG92;N208;408080;171185
KG92;N209;408080;172055
KG92;N212;347330;165380
KG92;N214;348160;165950
KG92;N215;347983;165823
KG92;N216;347223;165267
KG92;N217;347224;165293
KG92;N218;347226;165268
KG92;N220;346643;164949
KG92;N221;350176;170721
KG92;N222;343236;164016
KG92;N223;343236;162022
KG92;O201;323445;145699
KG92;O203;355231;170471
KG92;O204;354139;169778
KG92;O205;356089;170748
KG92;O206;356453;170882
KG92;O207;357179;171297
KG92;O208;356679;171212
KG92;O209;352704;169029
KG92;O210;350387;167406
KG92;O211;351156;168400
KG92;O212;351200;167921
KG92;O213;290422;165390
KG92;O214;349287;166727
KG92;O215;346323;164519
KG92;O216;345911;164221
KG92;O217;349791;167006
KG92;O218;347268;165373
KG92;O219;386333;175567
KG92;O220;351903;145798
KG92;O225;345748;164088
KG92;P202;351831;168435
KG92;P203;352820;169059
KG92;P204;353679;169487
KG92;P205;354617;170155
KG92;P206;351016;170195
KG92;P207;354851;170242
KG92;P208;352224;170356
KG92;P209;356850;171202
KG92;P210;357404;171442
KG92;P211;352847;169395
KG92;P212;352847;169368
KG92;P214;348836;166409
KG92;P215;343260;162039
KG92;P217;348194;165977
KG92;P218;348195;165978
KG92;P224;345412;163838
KG92;P225;343223;162012
KG92;P227;334269;154743
KG92;Q202;346332;164521
KG92;Q204;356835;171151
KG92;Q206;357047;171259
KG92;Q208;357979;172298
KG92;Q210;359999;173355
KG92;Q212;388933;176863
KG92;Q215;340085;159525
KG92;Q218;359027;172655
KG92;Q219;323448;145703
KG92;Q221;292828;158092
KG92;Q225;326036;147828
KG92;Q229;342414;161560
KG92;R201;356877;171154
KG92;R203;359604;173813
KG92;R206;357930;173860
KG92;R207;360330;173469
KG92;R210;361622;174189
KG92;R211;356880;171155
KG92;S203;360484;173522
KG92;S205;355687;170652
KG92;S207;360707;173727
KG92;S210;353776;169526
KG92;S212;355656;170673
KG92;S213;359982;173163
KG92;S214;351425;168396
KG92;S216;356834;171174
KG92;S217;352735;169030
KG92;S219;324246;146425
KG92;T201;357610;171589
KG92;T203;358737;172536
KG92;T206;360337;173496
KG92;T208;360678;173492
KG92;T209;361858;174306
KG92;T212;361401;173977
KG92;T213;351124;167723
KG92;T214;351217;168264
KG92;T215;324034;146222
KG92;T216;350708;167532
KG92;T217;350749;167579
KG92;T218;350614;167420
KG92;T219;324217;146396
KG92;U201;349245;167007
KG92;U202;357569;171484
KG92;U205;351655;173216
KG92;U207;351230;167833
KG92;U208;348866;166429
KG92;U209;350722;167511
KG92;U210;352365;168711
KG92;U211;350736;167527
KG92;U212;350128;167141
KG92;U213;324212;146394
KG92;V201;325243;147210
KG92;V202;354879;170220
KG92;V203;352849;169031
KG92;V204;352849;169023
KG92;V206;348642;166278
KG92;V207;356853;173623
KG92;V208;359961;173101
M752;A103;336209;156328
M752;A107;348863;166427
M752;A110;333673;154222
M752;A113;289729;118230
M752;A114;290052;118471
M752;A117;291238;119382
M752;A118;303368;129061
M752;A119;356785;171237
M752;A120;290403;118769
M752;A121;356839;171132
M752;A123;290397;167142
M752;B101;356566;170975
M752;B104;350403;167525
M752;B106;305560;118251
M752;B107;336279;118864
M752;B108;349004;166534
M752;B114;289757;118254
M752;B115;331280;118256
M752;B125;353056;169373
M752;B126;358717;172534
M752;C102;295421;122563
M752;C104;295878;122897
M752;C108;297004;123792
M752;C111;292788;120524
M752;C113;296741;123563
M752;C114;351617;168261
M752;C115;289768;118262
M752;C116;290606;118939
